Website,Previous Line,Price Line,Next Line
https://www.gingerlemonhair.com/,WEBSHOP,"Our Services & Prices.At GINGER|LEMON, we believe that understanding your personal style is the key to creating a look that truly suits you. Our personalised consultations and made-to-measure colour services are tailored to bring out your best self.Our team of experts is dedicated to not only achieving the perfect style, but also ensuring the health of your hair at every stage. We’re committed to quality, sustainability, and cruelty-free practices, which is why we exclusively work with a carefully curated selection of premium, high-performance products.We accept payments via cash, Debit, Visa, MasterCard, and Apple Pay—making your experience as seamless as possible.





COLOUR
CUT & Styling
CARE & Beauty
Extensions





Colour Services
For our GINGER|LEMON Colourists the quality of your hair always comes first! The prices stated below are guidelines depend on the length and density of your hair, as well as your color preference, hair type and hair history. We can give you an exact price information during your colour consultation.



For NEW customers ALL colour appointments require a consultation beforehand !
Our services require our full attention and time. We therefore ask for your understanding that a deposit is neccessary for colour appointments. The deposit serves to guarantee your booking and will be deducted off the final amount. It is non-refundable in case of cancellation.



€20 
                  
                
YOUR FIRST TIME WITH US? CONSULTATION
Please contact us to schedule a colour consultation! If we book in a service the consultation is free of charge. Otherwise we charge 20 EUR for the time spent. This charge always applies for consultations regarding correction services.

€20 
                  
                



                  
                     from €85
                  
                
ROOT COLOUR
A colour service, ideal for anyone wanting to cover natural regrowth or grey hair coming through

                  
                     from €85
                  
                



                  
                     from €110
                  
                
GLOBAL COLOUR
A colour from the roots to the tips! You can expect 100% gray coverage or new luminosity, liveliness and shine.

                  
                     from €110
                  
                



                  
                     from €75
                  
                
GLOSS COLOUR / TONER
Perfect, correct or personalise your colour with a portion of shine or give the hair a finishing touch? A must-have for everyone who loves shiny, well-groomed, beautifully toned hair.

                  
                     from €75
                  
                



                  
                     from €220
                  
                
BLEACH & TONE
After pre-lightening your hair it is refined with a toner, which is available in both warm and cool shades, in order to be able to create your desired colour. For a healthy looking, bright result!

                  
                     from €220
                  
                



                  
                     from €205
                  
                
HIGHLIGHTS
The most timeless colour technique, resulting in a natural highlighted effect on any hair texture and style, due to its perfect blend of tones and lightness. If you want a classic and stylish, blonde look, this is the perfect service for you.Depending on the desired intensity the highlights are only set in the top hair or on the entire head. Can vary from Babylights to textured colours and be combined with a balayage technique (foilayage).

                  
                     from €205
                  
                



                  
                     from €200
                  
                
BALAYAGE | OMBRE
For individual and natural color gradients, the balayage technique is applied freehand by the colorist. There are transitions of varying strength and intensity. This creates a soft and natural effect. This technique is suitable for both bleaching and coloration. Can be combined with a highlight technique (foilayage) depending on the desired intensity. Advantage: natural-looking regrowth & lower maintenance.

                  
                     from €200
                  
                



                  
                     upon consultation
                  
                
FASHION COLOUR
Vibrant colours? The latest trends? From unicorn, rainbow or holographic hair to the most creative looks? You're absolutely right with us! Let's make your most colourful dreams reality.

                  
                     upon consultation
                  
                



                  
                     upon consultation.
                  
                
COLOUR CHANGE & COLOUR CORRECTION
A general overhaul of your colour, a change from dark to light or vice versa or correcting colours that don't look the way they should. We charge 20 EUR for the consultation appointment!

                  
                     upon consultation.
                  
                







CUTS
Our GINGER | LEMON Stylists are trained to the highest standard on cutting accuracy, curly cuts and the latest techniques. The individual consultation is an essential part of our services and the key to the perfect look, matching your style and your ideas.



Our prices are gender-neutral and dependent on hair length and density and not on gender.
The prices include washing, conditioner, a head massage and a blow-dry. Surcharge from + 10 EUR for very long/ thick hair or more time needed / big makeovers.



€75 
                  
                
Short hair
(bis 5cm / until Cheekbone)

€75 
                  
                



€95 
                  
                
Most lengths

€95 
                  
                



€105 
                  
                
Xtra long / Big Change

€105 
                  
                



€80 short, €98 most, €110 XL
                  
                
Creative & Technical Director

€80 short, €98 most, €110 XL
                  
                





Styling
Have a good time - wash and blow-dry with an individual finish. This makes Photoshop superfluous - get your perfect #selfiehair.



Preparation for a great party evening or a self-care day....
! Please note: We do not offer prom, wedding or classic updos.



                  
                     from €60
                  
                
WASCHEN & FÖHNEN
Head massage, shampoo + the best care for your mane. Lean back & relax. Enjoy our coffee & little treats while we do the rest.

                  
                     from €60
                  
                



                  
                     from €75
                  
                
SELF LOVE | WASH, BLOWDRY & HOT TOOL STYLING
Head massage, top care products blow-dry and styling to complete the feel-good experience: whether volume, curls, waves or wonderfully straight hair - this is your category for the ultimate glam-look

                  
                     from €75
                  
                



                  
                     from € 15
                  
                
add on HOT TOOL STYLING | BLOWOUT

                  
                     from € 15
                  
                







CARE
Don't forget to treat your hair too! Detox smoothies, gluten free bowls & fitness shakes don't reach the tips of your hair!




                  
                     from €35
                  
                
OLAPLEX 1&2
We recommend adding Olaplex to every color treatment! It permanently repairs the inner structure of the hair, improves hair quality and helps to achieve stronger, healthier and shinier hair.

                  
                     from €35
                  
                



                  
                     from €80
                  
                
OLAPLEX REBUILD TREATMENT
The reset- button for your hair reverses hair damage and strengthens the structure independently. Your hair will feel like brand new! Can be combined with a haircut.

                  
                     from €80
                  
                



                  
                     from €75
                  
                
HAAR DETOX
A deep cleansing gel treatment effectively removes silicone or mineral deposits and any product residue from the hair. This ensures a natural clean hair feeling and allowes us to create new art on a fresh canvas.

                  
                     from €75
                  
                





Beauty
A detour into the beauty category should not be missed: give your face a stronger expression and sleep longer in the morning because you save on eye make-up...




€17 
                  
                
WOW BROWS (DYE)
Eyebrows colored according to your hair and skin type for a stronger expression.

€17 
                  
                



€17 
                  
                
LASHES (DYE)
Eyelashes coloured for a magical look with WOW factor.

€17 
                  
                



€25 
                  
                
BROW+LASH DYE
Eyebrows & eyelashes coloured according to your hair and skin type

€25 
                  
                



                  
                     Let's make a statement!
                  
                
BROW BLEACH & TONE
rainbow eyebrows? Bright colors or just bleached?

                  
                     Let's make a statement!
                  
                



€30 
                  
                


€30 
                  
                







Extensions
We work with 100% human hair tapes from Great Lengths. That means luxury hair!



This service requires a consultation prior to the initial appointment & deposit. The exact price depends among other things on the desired styling, length, volume and colour...



                  
                     upon consultation
                  
                
MORE LENGTH - VERLÄNGERUNG
Get longer hair with the highest wearing comfort, natural hair fall with tape- extensions of high-quality human hair.

                  
                     upon consultation
                  
                



                  
                     upon consultation
                  
                
MORE VOLUME - VERDICHTUNG
More natural looking volume thanks to hair top-class human hair tape- extensions.

                  
                     upon consultation
                  
                



€12 per pair
                  
                
RETAPE
Die Tapes werden nach 6-10 Wochen im Haar hochgesetzt. Der Preis für das Retapen gilt nur auf Haare, die bei uns erworben wurden.

€12 per pair
                  
                





 













Alle Preise sind inkl. MwSt. vorbehaltlich Tippfehler, Änderungen und Irrtümern.Buchungen können bis zu 48 Stunden kostenfrei telefonisch oder per E-mail vor Termin storniert oder verschoben werden. Wir bitten um Kenntnisnahme, dass für Termine, die innerhalb von 48 Stunden storniert oder verschoben werden, eine Stornogebühr in Höhe von 50%, im Falle eines Nichterscheinens oder eine Terminstornierung oder Verschiebung innerhalb von 24 Stunden in der Höhe von 100% des Auftragswertes berechnet werden kann. Eine geleistete Anzahlung ist nicht erstattbar und wird ggf. mit der Stornogebühr verrechnet.","Our Services & Prices.At GINGER|LEMON, we believe that understanding your personal style is the key to creating a look that truly suits you. Our personalised consultations and made-to-measure colour services are tailored to bring out your best self.Our team of experts is dedicated to not only achieving the perfect style, but also ensuring the health of your hair at every stage. We’re committed to quality, sustainability, and cruelty-free practices, which is why we exclusively work with a carefully curated selection of premium, high-performance products.We accept payments via cash, Debit, Visa, MasterCard, and Apple Pay—making your experience as seamless as possible.





COLOUR
CUT & Styling
CARE & Beauty
Extensions





Colour Services
For our GINGER|LEMON Colourists the quality of your hair always comes first! The prices stated below are guidelines depend on the length and density of your hair, as well as your color preference, hair type and hair history. We can give you an exact price information during your colour consultation.



For NEW customers ALL colour appointments require a consultation beforehand !
Our services require our full attention and time. We therefore ask for your understanding that a deposit is neccessary for colour appointments. The deposit serves to guarantee your booking and will be deducted off the final amount. It is non-refundable in case of cancellation.



€20 
                  
                
YOUR FIRST TIME WITH US? CONSULTATION
Please contact us to schedule a colour consultation! If we book in a service the consultation is free of charge. Otherwise we charge 20 EUR for the time spent. This charge always applies for consultations regarding correction services.

€20 
                  
                



                  
                     from €85
                  
                
ROOT COLOUR
A colour service, ideal for anyone wanting to cover natural regrowth or grey hair coming through

                  
                     from €85
                  
                



                  
                     from €110
                  
                
GLOBAL COLOUR
A colour from the roots to the tips! You can expect 100% gray coverage or new luminosity, liveliness and shine.

                  
                     from €110
                  
                



                  
                     from €75
                  
                
GLOSS COLOUR / TONER
Perfect, correct or personalise your colour with a portion of shine or give the hair a finishing touch? A must-have for everyone who loves shiny, well-groomed, beautifully toned hair.

                  
                     from €75
                  
                



                  
                     from €220
                  
                
BLEACH & TONE
After pre-lightening your hair it is refined with a toner, which is available in both warm and cool shades, in order to be able to create your desired colour. For a healthy looking, bright result!

                  
                     from €220
                  
                



                  
                     from €205
                  
                
HIGHLIGHTS
The most timeless colour technique, resulting in a natural highlighted effect on any hair texture and style, due to its perfect blend of tones and lightness. If you want a classic and stylish, blonde look, this is the perfect service for you.Depending on the desired intensity the highlights are only set in the top hair or on the entire head. Can vary from Babylights to textured colours and be combined with a balayage technique (foilayage).

                  
                     from €205
                  
                



                  
                     from €200
                  
                
BALAYAGE | OMBRE
For individual and natural color gradients, the balayage technique is applied freehand by the colorist. There are transitions of varying strength and intensity. This creates a soft and natural effect. This technique is suitable for both bleaching and coloration. Can be combined with a highlight technique (foilayage) depending on the desired intensity. Advantage: natural-looking regrowth & lower maintenance.

                  
                     from €200
                  
                



                  
                     upon consultation
                  
                
FASHION COLOUR
Vibrant colours? The latest trends? From unicorn, rainbow or holographic hair to the most creative looks? You're absolutely right with us! Let's make your most colourful dreams reality.

                  
                     upon consultation
                  
                



                  
                     upon consultation.
                  
                
COLOUR CHANGE & COLOUR CORRECTION
A general overhaul of your colour, a change from dark to light or vice versa or correcting colours that don't look the way they should. We charge 20 EUR for the consultation appointment!

                  
                     upon consultation.
                  
                







CUTS
Our GINGER | LEMON Stylists are trained to the highest standard on cutting accuracy, curly cuts and the latest techniques. The individual consultation is an essential part of our services and the key to the perfect look, matching your style and your ideas.



Our prices are gender-neutral and dependent on hair length and density and not on gender.
The prices include washing, conditioner, a head massage and a blow-dry. Surcharge from + 10 EUR for very long/ thick hair or more time needed / big makeovers.



€75 
                  
                
Short hair
(bis 5cm / until Cheekbone)

€75 
                  
                



€95 
                  
                
Most lengths

€95 
                  
                



€105 
                  
                
Xtra long / Big Change

€105 
                  
                



€80 short, €98 most, €110 XL
                  
                
Creative & Technical Director

€80 short, €98 most, €110 XL
                  
                





Styling
Have a good time - wash and blow-dry with an individual finish. This makes Photoshop superfluous - get your perfect #selfiehair.



Preparation for a great party evening or a self-care day....
! Please note: We do not offer prom, wedding or classic updos.



                  
                     from €60
                  
                
WASCHEN & FÖHNEN
Head massage, shampoo + the best care for your mane. Lean back & relax. Enjoy our coffee & little treats while we do the rest.

                  
                     from €60
                  
                



                  
                     from €75
                  
                
SELF LOVE | WASH, BLOWDRY & HOT TOOL STYLING
Head massage, top care products blow-dry and styling to complete the feel-good experience: whether volume, curls, waves or wonderfully straight hair - this is your category for the ultimate glam-look

                  
                     from €75
                  
                



                  
                     from € 15
                  
                
add on HOT TOOL STYLING | BLOWOUT

                  
                     from € 15
                  
                







CARE
Don't forget to treat your hair too! Detox smoothies, gluten free bowls & fitness shakes don't reach the tips of your hair!




                  
                     from €35
                  
                
OLAPLEX 1&2
We recommend adding Olaplex to every color treatment! It permanently repairs the inner structure of the hair, improves hair quality and helps to achieve stronger, healthier and shinier hair.

                  
                     from €35
                  
                



                  
                     from €80
                  
                
OLAPLEX REBUILD TREATMENT
The reset- button for your hair reverses hair damage and strengthens the structure independently. Your hair will feel like brand new! Can be combined with a haircut.

                  
                     from €80
                  
                



                  
                     from €75
                  
                
HAAR DETOX
A deep cleansing gel treatment effectively removes silicone or mineral deposits and any product residue from the hair. This ensures a natural clean hair feeling and allowes us to create new art on a fresh canvas.

                  
                     from €75
                  
                





Beauty
A detour into the beauty category should not be missed: give your face a stronger expression and sleep longer in the morning because you save on eye make-up...




€17 
                  
                
WOW BROWS (DYE)
Eyebrows colored according to your hair and skin type for a stronger expression.

€17 
                  
                



€17 
                  
                
LASHES (DYE)
Eyelashes coloured for a magical look with WOW factor.

€17 
                  
                



€25 
                  
                
BROW+LASH DYE
Eyebrows & eyelashes coloured according to your hair and skin type

€25 
                  
                



                  
                     Let's make a statement!
                  
                
BROW BLEACH & TONE
rainbow eyebrows? Bright colors or just bleached?

                  
                     Let's make a statement!
                  
                



€30 
                  
                


€30 
                  
                







Extensions
We work with 100% human hair tapes from Great Lengths. That means luxury hair!



This service requires a consultation prior to the initial appointment & deposit. The exact price depends among other things on the desired styling, length, volume and colour...



                  
                     upon consultation
                  
                
MORE LENGTH - VERLÄNGERUNG
Get longer hair with the highest wearing comfort, natural hair fall with tape- extensions of high-quality human hair.

                  
                     upon consultation
                  
                



                  
                     upon consultation
                  
                
MORE VOLUME - VERDICHTUNG
More natural looking volume thanks to hair top-class human hair tape- extensions.

                  
                     upon consultation
                  
                



€12 per pair
                  
                
RETAPE
Die Tapes werden nach 6-10 Wochen im Haar hochgesetzt. Der Preis für das Retapen gilt nur auf Haare, die bei uns erworben wurden.

€12 per pair
                  
                





 













Alle Preise sind inkl. MwSt. vorbehaltlich Tippfehler, Änderungen und Irrtümern.Buchungen können bis zu 48 Stunden kostenfrei telefonisch oder per E-mail vor Termin storniert oder verschoben werden. Wir bitten um Kenntnisnahme, dass für Termine, die innerhalb von 48 Stunden storniert oder verschoben werden, eine Stornogebühr in Höhe von 50%, im Falle eines Nichterscheinens oder eine Terminstornierung oder Verschiebung innerhalb von 24 Stunden in der Höhe von 100% des Auftragswertes berechnet werden kann. Eine geleistete Anzahlung ist nicht erstattbar und wird ggf. mit der Stornogebühr verrechnet."
